Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;PMS_P1;PMS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal;HPM_P1;HPM_P2
2024/01/16 00:00:19;;;;;;;53.47;29.38;;;4.10;99.90;;;;;;5037205;28;20026;-46
2024/01/16 00:02:45;;;;;;;52.70;32.53;;;4.00;99.90;;;;;;5038799;28;20029;-46
2024/01/16 00:05:11;;;;;;;58.03;32.28;;;4.00;99.90;;;;;;5038256;28;20155;-46
2024/01/16 00:07:39;;;;;;;55.42;31.88;;;4.00;99.90;;;;;;5041637;28;20072;-46
2024/01/16 00:10:08;;;;;;;51.58;29.42;;;3.90;99.90;;;;;;5039890;28;20473;-46
2024/01/16 00:12:35;;;;;;;54.55;30.35;;;3.90;99.90;;;;;;5034556;28;20021;-45
2024/01/16 00:15:00;;;;;;;56.88;32.80;;;3.70;99.90;;;;;;5040406;28;20033;-45
2024/01/16 00:17:26;;;;;;;56.72;35.45;;;3.70;99.90;;;;;;5034861;28;20033;-46
2024/01/16 00:19:52;;;;;;;58.20;32.30;;;3.70;99.90;;;;;;5047387;28;20033;-47
2024/01/16 00:22:18;;;;;;;59.78;34.05;;;3.70;99.90;;;;;;5039634;28;20033;-44
2024/01/16 00:24:43;;;;;;;59.45;34.10;;;3.70;99.90;;;;;;5035064;28;20021;-46
2024/01/16 00:27:09;;;;;;;49.63;29.80;;;3.70;99.90;;;;;;5044748;28;20155;-46
2024/01/16 00:29:35;;;;;;;51.70;28.15;;;3.70;99.90;;;;;;5043372;28;20385;-46
2024/01/16 00:32:00;;;;;;;54.20;30.45;;;3.70;99.90;;;;;;5040658;28;20021;-45
2024/01/16 00:34:26;;;;;;;62.58;34.78;;;3.70;99.90;;;;;;5038991;28;20021;-46
2024/01/16 00:36:52;;;;;;;58.75;32.03;;;3.70;99.90;;;;;;5039747;28;20039;-46
2024/01/16 00:39:17;;;;;;;50.80;29.80;;;3.70;99.90;;;;;;5043594;28;20508;-46
2024/01/16 00:41:43;;;;;;;53.58;30.60;;;3.70;99.90;;;;;;5042147;28;20104;-45
2024/01/16 00:44:11;;;;;;;56.08;28.67;;;3.70;99.90;;;;;;5039273;28;20384;-46
2024/01/16 00:46:37;;;;;;;50.47;30.65;;;3.70;99.90;;;;;;5041734;28;20030;-45
2024/01/16 00:49:02;;;;;;;54.17;33.10;;;3.70;99.90;;;;;;5046143;28;20025;-45
2024/01/16 00:51:29;;;;;;;60.15;31.48;;;3.70;99.90;;;;;;5037831;28;20030;-45
2024/01/16 00:53:54;;;;;;;55.67;33.08;;;3.80;99.90;;;;;;5035212;28;20039;-46
2024/01/16 00:56:20;;;;;;;54.05;30.85;;;3.80;99.90;;;;;;5043243;28;20025;-45
2024/01/16 00:58:46;;;;;;;56.08;32.53;;;3.70;99.90;;;;;;5039574;28;20104;-45
2024/01/16 01:01:12;;;;;;;55.17;36.53;;;3.70;99.90;;;;;;5037099;28;20381;-45
2024/01/16 01:03:37;;;;;;;55.50;32.30;;;3.70;99.90;;;;;;5036113;28;20036;-45
2024/01/16 01:06:03;;;;;;;52.70;30.63;;;3.80;99.90;;;;;;5039837;28;20047;-45
2024/01/16 01:08:30;;;;;;;59.65;32.83;;;3.70;99.90;;;;;;5040882;28;20027;-45
2024/01/16 01:10:55;;;;;;;63.20;39.03;;;3.80;99.90;;;;;;5037795;28;20359;-46
2024/01/16 01:13:22;;;;;;;61.35;34.25;;;3.80;99.90;;;;;;5036836;28;20086;-44
