Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;PMS_P1;PMS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal;HPM_P1;HPM_P2
2024/03/06 00:01:47;;;;;;;8.43;2.72;;;12.90;99.90;;;;;;5092303;28;20039;-45
2024/03/06 00:04:14;;;;;;;5.82;2.75;;;12.80;99.60;;;;;;5090588;28;20020;-44
2024/03/06 00:06:40;;;;;;;4.95;1.42;;;12.90;99.30;;;;;;5087392;28;20026;-45
2024/03/06 00:09:08;;;;;;;4.07;1.40;;;12.80;98.60;;;;;;5087017;28;20431;-44
2024/03/06 00:11:35;;;;;;;9.43;2.03;;;12.80;98.50;;;;;;5084133;28;20032;-46
2024/03/06 00:14:02;;;;;;;10.23;2.38;;;12.80;99.30;;;;;;5086883;28;20016;-45
2024/03/06 00:16:28;;;;;;;6.53;3.05;;;12.70;99.30;;;;;;5095219;28;20020;-44
2024/03/06 00:18:54;;;;;;;8.15;3.85;;;12.70;98.80;;;;;;5091932;28;20033;-43
2024/03/06 00:21:20;;;;;;;7.60;2.40;;;12.80;97.70;;;;;;5075768;28;20107;-44
2024/03/06 00:23:46;;;;;;;4.85;1.17;;;12.80;97.10;;;;;;5097444;28;20021;-44
2024/03/06 00:26:12;;;;;;;6.22;1.33;;;12.80;96.80;;;;;;5089329;28;20388;-45
2024/03/06 00:28:38;;;;;;;11.68;3.67;;;12.80;96.90;;;;;;5079978;28;20061;-46
2024/03/06 00:31:07;;;;;;;7.45;3.15;;;12.80;97.50;;;;;;5083845;28;20035;-44
2024/03/06 00:33:33;;;;;;;3.70;1.25;;;12.70;97.90;;;;;;5092531;28;20027;-45
2024/03/06 00:35:58;;;;;;;9.32;3.30;;;12.60;98.20;;;;;;5080133;28;20028;-44
2024/03/06 00:38:24;;;;;;;7.38;2.20;;;12.60;99.30;;;;;;5087064;28;20090;-44
2024/03/06 00:40:50;;;;;;;5.95;1.88;;;12.50;98.00;;;;;;5087961;28;22136;-45
2024/03/06 00:43:20;;;;;;;7.70;3.88;;;12.40;99.30;;;;;;5087348;28;20024;-45
2024/03/06 00:45:45;;;;;;;8.23;1.50;;;12.30;99.90;;;;;;5080550;28;20028;-45
2024/03/06 00:48:11;;;;;;;4.70;1.55;;;12.20;99.90;;;;;;5084990;28;20065;-46
2024/03/06 00:50:37;;;;;;;4.32;1.08;;;12.20;99.90;;;;;;5077587;28;20041;-45
2024/03/06 00:53:04;;;;;;;4.55;1.73;;;12.20;99.90;;;;;;5074023;28;20029;-44
2024/03/06 00:55:29;;;;;;;4.05;1.48;;;12.00;99.90;;;;;;5083672;28;20016;-44
2024/03/06 00:57:55;;;;;;;6.90;1.65;;;12.00;99.90;;;;;;5082779;28;20074;-45
2024/03/06 01:00:22;;;;;;;6.88;1.35;;;12.00;99.90;;;;;;5085123;28;20463;-45
2024/03/06 01:02:48;;;;;;;5.80;1.10;;;11.90;99.90;;;;;;5084827;28;20389;-44
2024/03/06 01:05:14;;;;;;;5.35;1.42;;;11.90;99.90;;;;;;5087607;28;20118;-44
2024/03/06 01:07:40;;;;;;;5.32;1.38;;;11.80;99.90;;;;;;5078155;28;20449;-44
2024/03/06 01:10:07;;;;;;;5.72;1.45;;;11.70;99.90;;;;;;5076786;28;20480;-45
2024/03/06 01:12:33;;;;;;;8.70;1.40;;;11.70;99.90;;;;;;5077403;28;20411;-45
2024/03/06 01:14:59;;;;;;;6.80;1.40;;;11.60;99.90;;;;;;5077934;28;20047;-45
2024/03/06 01:17:25;;;;;;;5.93;1.38;;;11.50;99.90;;;;;;5082066;28;20024;-44
2024/03/06 01:19:51;;;;;;;9.65;1.60;;;11.40;99.90;;;;;;5084146;28;20080;-44
2024/03/06 01:22:18;;;;;;;13.93;4.22;;;11.40;99.90;;;;;;5080402;28;20033;-44
2024/03/06 01:24:45;;;;;;;4.45;1.73;;;11.40;99.90;;;;;;5075177;28;20028;-44
2024/03/06 01:27:11;;;;;;;7.82;1.75;;;11.40;99.90;;;;;;5081884;28;20068;-45
2024/03/06 01:29:37;;;;;;;4.78;1.00;;;11.40;99.90;;;;;;5092935;28;20015;-45
2024/03/06 01:32:02;;;;;;;11.63;3.10;;;11.30;99.90;;;;;;5092473;28;20043;-44
2024/03/06 01:34:29;;;;;;;9.75;2.08;;;11.30;99.90;;;;;;5075375;28;20416;-44
2024/03/06 01:36:55;;;;;;;5.22;1.17;;;11.10;99.90;;;;;;5098640;28;20357;-45
2024/03/06 01:39:21;;;;;;;6.68;1.80;;;10.90;99.90;;;;;;5082890;28;20062;-45
2024/03/06 01:41:48;;;;;;;4.22;2.03;;;10.80;99.90;;;;;;5104956;27;20039;-45
2024/03/06 01:44:15;;;;;;;7.55;1.85;;;10.80;99.90;;;;;;5084511;28;20106;-44
2024/03/06 01:46:44;;;;;;;3.95;2.30;;;10.80;99.90;;;;;;5093301;28;20024;-45
2024/03/06 01:49:13;;;;;;;7.28;1.70;;;10.80;99.90;;;;;;5086659;28;20476;-44
2024/03/06 01:51:40;;;;;;;7.95;1.90;;;10.70;99.90;;;;;;5082351;28;20477;-45
2024/03/06 01:54:06;;;;;;;4.78;1.27;;;10.70;99.90;;;;;;5088131;28;20016;-45
2024/03/06 01:56:35;;;;;;;7.32;2.00;;;10.60;99.90;;;;;;5087399;28;20022;-45
2024/03/06 01:59:02;;;;;;;4.20;1.67;;;10.60;99.90;;;;;;5080904;28;20446;-44
2024/03/06 02:01:29;;;;;;;6.03;1.58;;;10.50;99.90;;;;;;5082779;28;20021;-45
2024/03/06 02:03:54;;;;;;;6.25;1.65;;;10.60;99.90;;;;;;5071730;28;20040;-45
2024/03/06 02:06:21;;;;;;;5.28;1.27;;;10.70;99.90;;;;;;5077063;28;20036;-45
2024/03/06 02:08:47;;;;;;;3.53;1.85;;;10.80;99.90;;;;;;5084671;28;20091;-44
2024/03/06 02:11:13;;;;;;;4.13;1.73;;;10.90;99.90;;;;;;5077066;28;20041;-44
2024/03/06 02:13:43;;;;;;;4.28;1.83;;;11.00;99.90;;;;;;5083675;28;20024;-44
2024/03/06 02:16:11;;;;;;;4.80;1.80;;;11.10;99.90;;;;;;5079151;28;20536;-45
2024/03/06 02:18:37;;;;;;;5.80;3.50;;;11.20;99.90;;;;;;5076048;28;20489;-45
2024/03/06 02:21:04;;;;;;;5.10;1.85;;;11.30;99.90;;;;;;5082915;28;20028;-45
2024/03/06 02:23:30;;;;;;;2.80;0.95;;;11.30;99.90;;;;;;5078042;28;20028;-44
2024/03/06 02:25:56;;;;;;;7.50;1.45;;;11.40;99.90;;;;;;5079750;28;20358;-44
2024/03/06 02:28:22;;;;;;;6.15;5.65;;;11.50;99.90;;;;;;5082352;28;20036;-44
2024/03/06 02:30:51;;;;;;;4.78;1.50;;;11.40;99.90;;;;;;5082798;28;20046;-45
2024/03/06 02:33:17;;;;;;;4.25;1.40;;;11.40;99.90;;;;;;5084108;28;20144;-45
2024/03/06 02:35:44;;;;;;;6.97;1.58;;;11.60;99.90;;;;;;5091302;28;20076;-44
2024/03/06 02:38:11;;;;;;;5.13;1.58;;;11.50;99.90;;;;;;5083504;28;20434;-45
2024/03/06 02:40:37;;;;;;;4.20;1.70;;;11.60;99.90;;;;;;5083680;28;20042;-44
2024/03/06 02:43:02;;;;;;;8.30;1.38;;;11.60;99.90;;;;;;5093895;28;20107;-44
2024/03/06 02:45:30;;;;;;;4.10;0.95;;;11.60;99.90;;;;;;5086920;28;20020;-44
2024/03/06 02:47:55;;;;;;;2.50;1.50;;;11.50;99.90;;;;;;5082201;28;20032;-44
2024/03/06 02:50:23;;;;;;;5.00;1.55;;;11.60;99.90;;;;;;5082189;28;20381;-44
2024/03/06 02:52:48;;;;;;;4.05;1.15;;;11.70;99.90;;;;;;5085626;28;20035;-44
2024/03/06 02:55:15;;;;;;;5.38;3.03;;;11.90;99.40;;;;;;5087669;28;20111;-44
2024/03/06 02:57:41;;;;;;;7.22;3.72;;;12.00;99.40;;;;;;5087512;28;20031;-45
2024/03/06 03:00:12;;;;;;;6.80;1.95;;;12.00;99.20;;;;;;5077692;28;20032;-43
2024/03/06 03:02:39;;;;;;;5.32;1.45;;;11.90;99.40;;;;;;5090327;28;20484;-45
2024/03/06 03:05:06;;;;;;;7.70;2.38;;;12.00;99.20;;;;;;5087952;28;20029;-44
2024/03/06 03:07:32;;;;;;;5.25;1.27;;;11.90;99.40;;;;;;5085823;28;20472;-45
2024/03/06 03:09:59;;;;;;;5.63;2.22;;;12.00;99.90;;;;;;5074563;28;20517;-44
2024/03/06 03:12:25;;;;;;;6.20;1.63;;;12.00;99.40;;;;;;5086330;28;20026;-44
2024/03/06 03:14:50;;;;;;;11.43;2.58;;;12.10;99.30;;;;;;5072809;28;20028;-44
2024/03/06 03:17:19;;;;;;;8.43;2.30;;;12.10;99.80;;;;;;5080669;28;20475;-44
2024/03/06 03:19:45;;;;;;;3.35;0.95;;;12.00;99.80;;;;;;5089382;28;20028;-45
2024/03/06 03:22:10;;;;;;;7.20;1.33;;;11.90;99.90;;;;;;5072726;28;20468;-45
2024/03/06 03:24:39;;;;;;;5.32;1.20;;;11.80;99.90;;;;;;5085846;28;20024;-45
2024/03/06 03:27:05;;;;;;;7.22;3.63;;;11.80;99.90;;;;;;5074837;28;20028;-45
2024/03/06 03:29:31;;;;;;;2.55;1.13;;;11.70;99.90;;;;;;5074749;28;20085;-46
2024/03/06 03:31:57;;;;;;;4.45;2.00;;;11.60;99.90;;;;;;5086962;28;20038;-45
2024/03/06 03:34:23;;;;;;;7.35;1.35;;;11.60;99.90;;;;;;5077168;28;20028;-45
2024/03/06 03:36:49;;;;;;;5.95;3.45;;;11.50;99.90;;;;;;5074161;28;20354;-45
2024/03/06 03:39:17;;;;;;;9.35;2.35;;;11.40;99.90;;;;;;5085918;28;20458;-44
2024/03/06 03:41:47;;;;;;;6.43;1.33;;;11.40;99.90;;;;;;5082167;28;20396;-45
2024/03/06 03:44:13;;;;;;;6.22;1.45;;;11.30;99.90;;;;;;5085132;28;20047;-47
2024/03/06 03:46:39;;;;;;;6.10;1.67;;;11.20;99.90;;;;;;5082321;28;20465;-45
2024/03/06 03:49:05;;;;;;;7.22;1.20;;;11.20;99.90;;;;;;5075976;28;20019;-44
2024/03/06 03:51:31;;;;;;;10.80;1.30;;;11.00;99.90;;;;;;5079762;28;20439;-45
2024/03/06 03:53:57;;;;;;;6.05;1.52;;;10.90;99.90;;;;;;5084129;28;20043;-45
2024/03/06 03:56:23;;;;;;;7.50;1.73;;;10.90;99.90;;;;;;5089466;28;20102;-45
2024/03/06 03:58:49;;;;;;;12.50;3.22;;;10.80;99.90;;;;;;5082475;28;20440;-46
2024/03/06 04:01:15;;;;;;;5.15;1.38;;;10.80;99.90;;;;;;5084022;28;20020;-44
2024/03/06 04:03:42;;;;;;;3.80;1.35;;;10.80;99.90;;;;;;5086697;28;20019;-44
2024/03/06 04:06:08;;;;;;;6.45;2.20;;;10.80;99.90;;;;;;5083836;28;20114;-44
2024/03/06 04:08:35;;;;;;;8.43;2.10;;;10.70;99.90;;;;;;5095674;28;20433;-44
2024/03/06 04:11:01;;;;;;;8.13;1.67;;;10.60;99.90;;;;;;5083157;28;20090;-45
2024/03/06 04:13:27;;;;;;;11.18;1.25;;;10.60;99.90;;;;;;5075187;28;20025;-45
2024/03/06 04:15:52;;;;;;;8.50;3.13;;;10.40;99.90;;;;;;5087383;28;20017;-45
2024/03/06 04:18:18;;;;;;;8.35;1.70;;;10.30;99.90;;;;;;5079564;28;20047;-44
2024/03/06 04:20:44;;;;;;;10.35;1.70;;;10.30;99.90;;;;;;5083094;28;20020;-45
2024/03/06 04:23:10;;;;;;;5.40;2.05;;;10.30;99.90;;;;;;5084328;28;20016;-44
2024/03/06 04:25:36;;;;;;;6.85;2.25;;;10.30;99.90;;;;;;5078456;28;20024;-44
2024/03/06 04:28:02;;;;;;;10.10;1.85;;;10.20;99.90;;;;;;5087203;28;20032;-44
2024/03/06 04:30:28;;;;;;;11.15;2.42;;;10.10;99.90;;;;;;5092939;28;20076;-45
2024/03/06 04:32:53;;;;;;;8.63;2.33;;;10.00;99.90;;;;;;5088796;28;20016;-45
2024/03/06 04:35:21;;;;;;;6.80;1.63;;;10.00;99.90;;;;;;5096345;28;20027;-44
2024/03/06 04:37:47;;;;;;;5.95;1.42;;;10.10;99.90;;;;;;5084448;28;20021;-45
2024/03/06 04:40:15;;;;;;;7.30;2.90;;;10.00;99.90;;;;;;5082066;28;20085;-44
2024/03/06 04:42:40;;;;;;;9.85;1.80;;;10.10;99.90;;;;;;5078274;28;20366;-45
2024/03/06 04:45:15;;;;;;;7.18;1.80;;;10.20;99.90;;;;;;5082761;28;20035;-44
2024/03/06 04:47:41;;;;;;;4.03;1.48;;;10.20;99.90;;;;;;5073860;28;20028;-45
2024/03/06 04:50:11;;;;;;;5.85;2.17;;;10.20;99.90;;;;;;5084071;28;20032;-45
2024/03/06 04:52:40;;;;;;;4.45;2.55;;;10.10;99.90;;;;;;5080510;28;20028;-46
2024/03/06 04:55:09;;;;;;;6.82;1.42;;;10.10;99.90;;;;;;5073843;28;20081;-44
2024/03/06 04:57:36;;;;;;;9.10;1.88;;;10.00;99.90;;;;;;5087494;28;20035;-44
2024/03/06 05:00:05;;;;;;;11.75;2.50;;;10.00;99.90;;;;;;5087846;28;20032;-44
2024/03/06 05:02:35;;;;;;;23.80;2.58;;;10.00;99.90;;;;;;5078442;28;20374;-45
2024/03/06 05:05:01;;;;;;;24.63;3.45;;;9.90;99.90;;;;;;5089670;28;20112;-45
2024/03/06 05:07:30;;;;;;;7.72;1.42;;;9.90;99.90;;;;;;5082470;28;20096;-45
2024/03/06 05:09:57;;;;;;;8.85;1.88;;;10.00;99.90;;;;;;5081370;28;20070;-45
2024/03/06 05:12:23;;;;;;;9.02;1.70;;;10.00;99.90;;;;;;5089651;28;20021;-46
2024/03/06 05:14:50;;;;;;;11.35;2.28;;;10.10;99.90;;;;;;5074776;28;20420;-44
2024/03/06 05:17:16;;;;;;;5.63;2.10;;;10.20;99.90;;;;;;5079872;28;20029;-45
2024/03/06 05:19:43;;;;;;;3.08;1.10;;;10.10;99.90;;;;;;5086865;28;20086;-46
2024/03/06 05:22:08;;;;;;;6.65;2.33;;;10.00;99.90;;;;;;5088075;28;20035;-45
2024/03/06 05:24:34;;;;;;;10.82;3.13;;;10.10;99.90;;;;;;5082577;28;20392;-44
2024/03/06 05:27:00;;;;;;;19.15;3.70;;;10.10;99.90;;;;;;5092369;28;20031;-44
2024/03/06 05:29:26;;;;;;;9.32;3.65;;;10.00;99.90;;;;;;5075598;28;20020;-44
